-1 1:0.0158383 2:0.0202532 3:0.012605 4:0.0177881 5:0.0162225 6:0.0226337 7:0.0145985 8:0.0127551 9:0.0127011 10:0.014 11:0.0141093 12:0.0047619 13:0.0182186 14:0.0142487 15:0.00739176 16:0.0149254
-1 1:0.144184 2:0.146835 3:0.140756 4:0.163186 5:0.198146 6:0.203704 7:0.175182 8:0.159439 9:0.116003 10:0.162 11:0.12522 12:0.18254 13:0.151822 14:0.226684 15:0.133052 16:0.137882
-1 1:0.0551611 2:0.0607595 3:0.0514706 4:0.0502707 5:0.0660487 6:0.0740741 7:0.0389294 8:0.0535714 9:0.0474174 10:0.044 11:0.0634921 12:0.0555556 13:0.0465587 14:0.0634715 15:0.0496304 16:0.0469083
-1 1:0.116876 2:0.0911392 3:0.125 4:0.0912606 5:0.0892236 6:0.0679012 7:0.0851582 8:0.0484694 9:0.127011 10:0.084 11:0.130511 12:0.0793651 13:0.0799595 14:0.0518135 15:0.0918691 16:0.0781805
-1 1:0.0486073 2:0.0544304 3:0.0472689 4:0.0448569 5:0.0498262 6:0.0555556 7:0.0705596 8:0.0484694 9:0.0508044 10:0.07 11:0.0705467 12:0.0539683 13:0.0404858 14:0.0466321 15:0.0570222 16:0.050462
-1 1:0.069361 2:0.0936709 3:0.101891 4:0.104408 5:0.105446 6:0.115226 7:0.121655 8:0.104592 9:0.0677392 10:0.132 11:0.186949 12:0.192063 13:0.133603 14:0.112694 15:0.12566 16:0.138593
-1 1:0.121791 2:0.159494 3:0.115546 4:0.148492 5:0.152955 6:0.158436 7:0.167883 8:0.158163 9:0.124471 10:0.188 11:0.194004 12:0.163492 13:0.146761 14:0.141192 15:0.173178 16:0.169865
-1 1:0.0884762 2:0.13038 3:0.0745798 4:0.108275 5:0.125145 6:0.123457 7:0.104623 8:0.0778061 9:0.0736664 10:0.088 11:0.0705467 12:0.0777778 13:0.116397 14:0.0893782 15:0.0696938 16:0.104478
-1 1:0.173129 2:0.213924 3:0.168067 4:0.208817 5:0.224797 6:0.220165 7:0.23601 8:0.22449 9:0.157494 10:0.26 11:0.206349 12:0.21746 13:0.218623 14:0.222798 15:0.205913 16:0.218195
-1 1:0.0305844 2:0.112658 3:0.0336134 4:0.0556845 5:0.0984936 6:0.100823 7:0.0340633 8:0.126276 9:0.0254022 10:0.038 11:0.037037 12:0.0460317 13:0.0759109 14:0.121762 15:0.032735 16:0.0589908
-1 1:0.157837 2:0.221519 3:0.170168 4:0.216551 5:0.21321 6:0.222222 7:0.182482 8:0.221939 9:0.14818 10:0.224 11:0.202822 12:0.219048 13:0.258097 14:0.194301 15:0.197466 16:0.261549
-1 1:0.235937 2:0.275949 3:0.258403 4:0.239753 5:0.332561 6:0.339506 7:0.23601 8:0.248724 9:0.215919 10:0.312 11:0.246914 12:0.231746 13:0.231781 14:0.270725 15:0.224921 16:0.21393
-1 1:0.172037 2:0.139241 3:0.178571 4:0.150039 5:0.135574 6:0.148148 7:0.175182 8:0.146684 9:0.173582 10:0.196 11:0.165785 12:0.17619 13:0.15081 14:0.129534 15:0.18057 16:0.149254
-1 1:0.0212998 2:0.0151899 3:0.0105042 4:0.0154679 5:0.013905 6:0.0205761 7:0.00973236 8:0.0127551 9:0.0084674 10:0.016 11:0.00881834 12:0.00634921 13:0.0172065 14:0.0129534 15:0.00739176 16:0.0191898
-1 1:0.0649918 2:0.0582278 3:0.109244 4:0.0487239 5:0.0451912 6:0.037037 7:0.0656934 8:0.0382653 9:0.101609 10:0.068 11:0.0970018 12:0.0555556 13:0.0516194 14:0.0259067 15:0.0601901 16:0.0255864
-1 1:0.107045 2:0.126582 3:0.117647 4:0.134571 5:0.14832 6:0.117284 7:0.128954 8:0.146684 9:0.0931414 10:0.182 11:0.178131 12:0.198413 13:0.145749 14:0.141192 15:0.170011 16:0.16489
-1 1:0.0289459 2:0.043038 3:0.0493697 4:0.0448569 5:0.0486674 6:0.0596708 7:0.0389294 8:0.0408163 9:0.0491109 10:0.058 11:0.0723104 12:0.047619 13:0.0364372 14:0.0401554 15:0.0559662 16:0.0412225
-1 1:0.065538 2:0.0835443 3:0.0787815 4:0.0904872 5:0.0799537 6:0.0864198 7:0.0729927 8:0.0765306 9:0.0838273 10:0.064 11:0.0899471 12:0.0809524 13:0.0880567 14:0.0841969 15:0.0802534 16:0.068941
-1 1:0.0376843 2:0.0658228 3:0.0567227 4:0.0494973 5:0.0637312 6:0.0720165 7:0.0462287 8:0.0408163 9:0.0482642 10:0.06 11:0.0546737 12:0.0380952 13:0.055668 14:0.0362694 15:0.0390707 16:0.0433547
-1 1:0.0595303 2:0.0886076 3:0.0829832 4:0.095901 5:0.0811124 6:0.100823 7:0.128954 8:0.127551 9:0.084674 10:0.126 11:0.167549 12:0.18254 13:0.101215 14:0.121762 15:0.153115 16:0.158493
-1 1:0.0185691 2:0.0139241 3:0.0168067 4:0.0154679 5:0.00926999 6:0.00823045 7:0.00486618 8:0.0140306 9:0.0186283 10:0.018 11:0.00529101 12:0.00952381 13:0.0131579 14:0.00647668 15:0.0200634 16:0.0135039
-1 1:0.09503 2:0.0924051 3:0.085084 4:0.114462 5:0.110081 6:0.104938 7:0.0924574 8:0.0867347 9:0.0931414 10:0.098 11:0.102293 12:0.106349 13:0.0951417 14:0.107513 15:0.111932 16:0.11656
-1 1:0.138722 2:0.181013 3:0.131303 4:0.138438 5:0.186559 6:0.125514 7:0.13382 8:0.118622 9:0.115157 10:0.138 11:0.118166 12:0.114286 13:0.148785 14:0.130829 15:0.101373 16:0.108031
-1 1:0.0922993 2:0.126582 3:0.0955882 4:0.110596 5:0.136732 6:0.158436 7:0.131387 8:0.0931122 9:0.0889077 10:0.132 11:0.160494 12:0.155556 13:0.109312 14:0.107513 15:0.129884 16:0.105899
-1 1:0.0595303 2:0.0911392 3:0.0808824 4:0.0982212 5:0.0984936 6:0.12963 7:0.114355 8:0.119898 9:0.081287 10:0.114 11:0.183422 12:0.188889 13:0.0921053 14:0.130829 15:0.156283 16:0.130775
-1 1:0.0486073 2:0.021519 3:0.0378151 4:0.0386698 5:0.0208575 6:0.0308642 7:0.0291971 8:0.0267857 9:0.0431837 10:0.028 11:0.037037 12:0.0365079 13:0.0303644 14:0.0310881 15:0.0411827 16:0.0405117
-1 1:0.0988531 2:0.101266 3:0.110294 4:0.123743 5:0.11124 6:0.0987654 7:0.13382 8:0.103316 9:0.110923 10:0.122 11:0.162257 12:0.120635 13:0.116397 14:0.123057 15:0.112988 16:0.098081
-1 1:0.0890224 2:0.0721519 3:0.085084 4:0.0866203 5:0.0845886 6:0.0452675 7:0.0559611 8:0.0471939 9:0.0745131 10:0.07 11:0.0723104 12:0.0825397 13:0.0870445 14:0.0582902 15:0.0739176 16:0.0724947
-1 1:0.0447843 2:0.0746835 3:0.0693277 4:0.0448569 5:0.0718424 6:0.0967078 7:0.0608273 8:0.0765306 9:0.0626588 10:0.078 11:0.0793651 12:0.0809524 13:0.0445344 14:0.0686528 15:0.0760296 16:0.0540156
-1 1:0.186237 2:0.188608 3:0.182773 4:0.170147 5:0.192352 6:0.1893 7:0.160584 8:0.13648 9:0.162574 10:0.182 11:0.208113 12:0.187302 13:0.183198 14:0.13342 15:0.170011 16:0.153518
-1 1:0.208629 2:0.216456 3:0.194328 4:0.20959 5:0.217845 6:0.205761 7:0.194647 8:0.188776 9:0.185436 10:0.198 11:0.17284 12:0.209524 13:0.219636 14:0.194301 15:0.194298 16:0.20398
-1 1:0.036592 2:0.0443038 3:0.0367647 4:0.0309358 5:0.0417149 6:0.0555556 7:0.0389294 8:0.0280612 9:0.0355631 10:0.03 11:0.037037 12:0.052381 13:0.0293522 14:0.0362694 15:0.0401267 16:0.0383795
-1 1:0.0360459 2:0.0392405 3:0.0378151 4:0.0409899 5:0.0359212 6:0.0514403 7:0.0729927 8:0.0459184 9:0.042337 10:0.074 11:0.0529101 12:0.0333333 13:0.0354251 14:0.0427461 15:0.0443506 16:0.0376688
-1 1:0.0524304 2:0.0772152 3:0.0661765 4:0.0781129 5:0.0799537 6:0.0843621 7:0.0778589 8:0.059949 9:0.0635055 10:0.088 11:0.0793651 12:0.0666667 13:0.0779352 14:0.0608808 15:0.0696938 16:0.0660981
-1 1:0.0360459 2:0.0291139 3:0.039916 4:0.029389 5:0.023175 6:0.0308642 7:0.0194647 8:0.0318878 9:0.0364098 10:0.03 11:0.0388007 12:0.0238095 13:0.0323887 14:0.0246114 15:0.0285111 16:0.02914
-1 1:0.199345 2:0.174684 3:0.183824 4:0.191802 5:0.161066 6:0.183128 7:0.187348 8:0.182398 9:0.182896 10:0.172 11:0.227513 12:0.201587 13:0.204453 14:0.180052 15:0.186906 16:0.17484
-1 1:0.295467 2:0.25443 3:0.287815 4:0.24594 5:0.264195 6:0.251029 7:0.284672 8:0.197704 9:0.274344 10:0.244 11:0.248677 12:0.255556 13:0.240891 14:0.234456 15:0.227033 16:0.214641
-1 1:0.156745 2:0.131646 3:0.205882 4:0.128384 5:0.118192 6:0.133745 7:0.145985 8:0.102041 9:0.190517 10:0.162 11:0.204586 12:0.180952 13:0.13664 14:0.0790155 15:0.173178 16:0.127221
-1 1:0.102676 2:0.0936709 3:0.0903361 4:0.109049 5:0.113557 6:0.0967078 7:0.0997567 8:0.0880102 9:0.0829805 10:0.106 11:0.100529 12:0.1 13:0.102227 14:0.110104 15:0.0908131 16:0.103056
-1 1:0.129984 2:0.134177 3:0.125 4:0.129157 5:0.173812 6:0.131687 7:0.104623 8:0.156888 9:0.106689 10:0.142 11:0.118166 12:0.120635 13:0.114372 14:0.185233 15:0.116156 16:0.134328
-1 1:0.150191 2:0.0936709 3:0.136555 4:0.095901 5:0.115875 6:0.0761317 7:0.109489 8:0.057398 9:0.117697 10:0.122 11:0.102293 12:0.0952381 13:0.0860324 14:0.0764249 15:0.0897571 16:0.068941
-1 1:0.0540688 2:0.043038 3:0.0766807 4:0.0742459 5:0.0579374 6:0.0534979 7:0.0462287 8:0.0510204 9:0.0702794 10:0.066 11:0.0846561 12:0.0809524 13:0.0678138 14:0.0595855 15:0.0781415 16:0.0675195
-1 1:0.221737 2:0.226582 3:0.204832 4:0.221191 5:0.243337 6:0.226337 7:0.243309 8:0.16199 9:0.200677 10:0.214 11:0.206349 12:0.215873 13:0.211538 14:0.200777 15:0.195354 16:0.177683
-1 1:0.170399 2:0.202532 3:0.176471 4:0.20263 5:0.216686 6:0.286008 7:0.199513 8:0.242347 9:0.164268 10:0.254 11:0.218695 12:0.225397 13:0.20749 14:0.227979 15:0.224921 16:0.199005
-1 1:0.0196614 2:0.0379747 3:0.0336134 4:0.0317092 5:0.0301275 6:0.0617284 7:0.0340633 8:0.0280612 9:0.0372566 10:0.026 11:0.037037 12:0.0380952 13:0.0293522 14:0.0297927 15:0.0369588 16:0.021322
-1 1:0.0589842 2:0.0822785 3:0.0892857 4:0.0966744 5:0.0915411 6:0.121399 7:0.126521 8:0.139031 9:0.0829805 10:0.182 11:0.165785 12:0.130159 13:0.0951417 14:0.11399 15:0.141499 16:0.137171
-1 1:0.155653 2:0.168354 3:0.158613 4:0.178654 5:0.217845 6:0.160494 7:0.145985 8:0.128827 9:0.133785 10:0.18 11:0.135802 12:0.163492 13:0.168016 14:0.168394 15:0.146779 16:0.109453
-1 1:0.137084 2:0.132911 3:0.135504 4:0.121423 5:0.132097 6:0.156379 7:0.170316 8:0.130102 9:0.127858 10:0.184 11:0.153439 12:0.157143 13:0.124494 14:0.120466 15:0.149947 16:0.11656
-1 1:0.025669 2:0.00632911 3:0.0241597 4:0.0116009 5:0.00695249 6:0.0144033 7:0.026764 8:0.0114796 9:0.0186283 10:0.024 11:0.0194004 12:0.0126984 13:0.0121457 14:0.0168394 15:0.00739176 16:0.0206112
-1 1:0.169306 2:0.16962 3:0.181723 4:0.178654 5:0.178447 6:0.191358 7:0.199513 8:0.188776 9:0.156647 10:0.248 11:0.232804 12:0.225397 13:0.198381 14:0.168394 15:0.205913 16:0.191898
-1 1:0.176406 2:0.197468 3:0.167017 4:0.146172 5:0.225956 6:0.23251 7:0.16545 8:0.141582 9:0.161727 10:0.182 11:0.156966 12:0.120635 13:0.116397 14:0.169689 15:0.137276 16:0.0995025
-1 1:0.170945 2:0.14557 3:0.143908 4:0.1686 5:0.168019 6:0.154321 7:0.121655 8:0.183673 9:0.159187 10:0.11 11:0.107584 12:0.152381 13:0.134615 14:0.224093 15:0.160507 16:0.178394
-1 1:0.0775532 2:0.0860759 3:0.0535714 4:0.092034 5:0.0753187 6:0.0761317 7:0.0608273 8:0.0982143 9:0.0541914 10:0.086 11:0.0917108 12:0.0857143 13:0.107287 14:0.0777202 15:0.0887012 16:0.0959488
-1 1:0.0240306 2:0.0113924 3:0.0367647 4:0.0208817 5:0.0127462 6:0.0164609 7:0.00973236 8:0.0178571 9:0.0364098 10:0.026 11:0.037037 12:0.0126984 13:0.0131579 14:0.0142487 15:0.0263992 16:0.0177683
-1 1:0.0688149 2:0.0810127 3:0.0913866 4:0.0881671 5:0.0741599 6:0.0884774 7:0.0754258 8:0.0956633 9:0.0838273 10:0.11 11:0.121693 12:0.0968254 13:0.100202 14:0.0712435 15:0.101373 16:0.0959488
-1 1:0.221191 2:0.244304 3:0.210084 4:0.217324 5:0.272306 6:0.213992 7:0.192214 8:0.179847 9:0.209992 10:0.206 11:0.194004 12:0.173016 13:0.190283 14:0.21114 15:0.190074 16:0.115849
-1 1:0.0720918 2:0.101266 3:0.0787815 4:0.0819799 5:0.0857474 6:0.123457 7:0.0924574 8:0.107143 9:0.0838273 10:0.092 11:0.0917108 12:0.0809524 13:0.0850202 14:0.0958549 15:0.0876452 16:0.125089
-1 1:0.0076461 2:0.0101266 3:0.0115546 4:0.0177881 5:0.0173812 6:0.0288066 7:0.00486618 8:0.0216837 9:0.00592718 10:0.032 11:0.00881834 12:0.015873 13:0.0172065 14:0.0181347 15:0.0200634 16:0.0255864
-1 1:0.0617149 2:0.0734177 3:0.0798319 4:0.0966744 5:0.0857474 6:0.0823045 7:0.0705596 8:0.107143 9:0.0558848 10:0.106 11:0.128748 12:0.153968 13:0.117409 14:0.103627 15:0.116156 16:0.129353
-1 1:0.231021 2:0.23038 3:0.273109 4:0.20495 5:0.235226 6:0.281893 7:0.260341 8:0.191327 9:0.253175 10:0.266 11:0.259259 12:0.228571 13:0.204453 14:0.193005 15:0.219641 16:0.174129
-1 1:0.0704533 2:0.0936709 3:0.0976891 4:0.0812065 5:0.0973349 6:0.0740741 7:0.0997567 8:0.0752551 9:0.0889077 10:0.108 11:0.135802 12:0.0968254 13:0.0809717 14:0.0777202 15:0.0897571 16:0.0696517
-1 1:0.0557073 2:0.0696203 3:0.0840336 4:0.0580046 5:0.0753187 6:0.0781893 7:0.080292 8:0.0561224 9:0.0702794 10:0.094 11:0.130511 12:0.101587 13:0.0597166 14:0.0569948 15:0.0844773 16:0.0540156
-1 1:0.0983069 2:0.0848101 3:0.137605 4:0.116009 5:0.0984936 6:0.100823 7:0.121655 8:0.0994898 9:0.105843 10:0.134 11:0.148148 12:0.165079 13:0.13664 14:0.107513 15:0.12038 16:0.101635
-1 1:0.0518842 2:0.0518987 3:0.0609244 4:0.0494973 5:0.0648899 6:0.0679012 7:0.0486618 8:0.0586735 9:0.0508044 10:0.074 11:0.0634921 12:0.0666667 13:0.0435223 14:0.0621762 15:0.0644139 16:0.0597015
-1 1:0.0628072 2:0.0544304 3:0.072479 4:0.0734725 5:0.0706837 6:0.0802469 7:0.0754258 8:0.0497449 9:0.0601185 10:0.078 11:0.0970018 12:0.0873016 13:0.0728745 14:0.0686528 15:0.0675818 16:0.0653873
-1 1:0.0638995 2:0.0139241 3:0.0787815 4:0.0317092 5:0.023175 6:0.00823045 7:0.0145985 8:0.0165816 9:0.0575783 10:0.044 11:0.0617284 12:0.0380952 13:0.0354251 14:0.0129534 15:0.0348469 16:0.0127932
-1 1:0.132714 2:0.105063 3:0.116597 4:0.0672854 5:0.123986 6:0.0925926 7:0.0583942 8:0.0727041 9:0.110076 10:0.086 11:0.047619 12:0.0746032 13:0.041498 14:0.0854922 15:0.0887012 16:0.0724947
-1 1:0.0065538 2:0.021519 3:0.00840336 4:0.0177881 5:0.01854 6:0.0473251 7:0.0145985 8:0.0293367 9:0.00592718 10:0.026 11:0.0246914 12:0.0238095 13:0.0222672 14:0.0246114 15:0.0211193 16:0.0326937
-1 1:0.0791917 2:0.056962 3:0.0472689 4:0.0873937 5:0.0602549 6:0.0432099 7:0.0510949 8:0.0561224 9:0.0584251 10:0.046 11:0.0335097 12:0.0460317 13:0.0799595 14:0.0686528 15:0.0570222 16:0.100924
-1 1:0.0573457 2:0.0632911 3:0.0703782 4:0.0603248 5:0.0660487 6:0.0781893 7:0.0559611 8:0.0841837 9:0.0609653 10:0.098 11:0.0864198 12:0.0730159 13:0.0637652 14:0.0660622 15:0.0802534 16:0.08742
-1 1:0.058438 2:0.064557 3:0.0693277 4:0.0734725 5:0.0602549 6:0.0596708 7:0.0997567 8:0.0548469 9:0.0736664 10:0.082 11:0.0952381 12:0.0698413 13:0.0698381 14:0.0621762 15:0.0686378 16:0.0632552
-1 1:0.0595303 2:0.0810127 3:0.0682773 4:0.0657386 5:0.0822711 6:0.0411523 7:0.0583942 8:0.0357143 9:0.0643522 10:0.058 11:0.0846561 12:0.0460317 13:0.0647773 14:0.0440415 15:0.0464625 16:0.047619
-1 1:0.058438 2:0.0518987 3:0.0672269 4:0.0433101 5:0.0451912 6:0.0534979 7:0.0462287 8:0.0446429 9:0.0575783 10:0.06 11:0.0546737 12:0.0492063 13:0.0506073 14:0.0336788 15:0.0485744 16:0.0497512
-1 1:0.0300382 2:0.0341772 3:0.0504202 4:0.0324826 5:0.0521437 6:0.0432099 7:0.0462287 8:0.0522959 9:0.0304826 10:0.074 11:0.0458554 12:0.0571429 13:0.0334008 14:0.0582902 15:0.0432946 16:0.0383795
-1 1:0.139814 2:0.135443 3:0.181723 4:0.109822 5:0.126304 6:0.141975 7:0.109489 8:0.15051 9:0.183743 10:0.106 11:0.121693 12:0.134921 13:0.0941296 14:0.150259 15:0.143611 16:0.143568
-1 1:0.155106 2:0.137975 3:0.153361 4:0.119103 5:0.136732 6:0.119342 7:0.124088 8:0.121173 9:0.124471 10:0.116 11:0.118166 12:0.130159 13:0.1417 14:0.130829 15:0.095037 16:0.103767
-1 1:0.0507919 2:0.0822785 3:0.0651261 4:0.0858469 5:0.0822711 6:0.0761317 7:0.109489 8:0.0854592 9:0.0694327 10:0.112 11:0.165785 12:0.11746 13:0.0819838 14:0.0854922 15:0.110876 16:0.110163
-1 1:0.0688149 2:0.0392405 3:0.0693277 4:0.0564578 5:0.0475087 6:0.0390947 7:0.0413625 8:0.0318878 9:0.0711262 10:0.056 11:0.0758377 12:0.0365079 13:0.0425101 14:0.0362694 15:0.0538543 16:0.0383795
-1 1:0.0316767 2:0.0291139 3:0.0220588 4:0.0247486 5:0.01854 6:0.0288066 7:0.0194647 8:0.0306122 9:0.0245555 10:0.026 11:0.0546737 12:0.0238095 13:0.0283401 14:0.0207254 15:0.0285111 16:0.0355366
-1 1:0.0322228 2:0.0101266 3:0.0273109 4:0.0185615 5:0.0208575 6:0.0390947 7:0.00973236 8:0.00892857 9:0.0160881 10:0.016 11:0.0282187 12:0.0238095 13:0.0172065 14:0.0220207 15:0.0126716 16:0.0191898
-1 1:0.321682 2:0.294937 3:0.303571 4:0.323279 5:0.310545 6:0.312757 7:0.265207 8:0.266582 9:0.284505 10:0.276 11:0.273369 12:0.328571 13:0.337045 14:0.283679 15:0.297782 16:0.292822
-1 1:0.215729 2:0.207595 3:0.241597 4:0.232019 5:0.212051 6:0.199588 7:0.211679 8:0.200255 9:0.244708 10:0.22 11:0.241623 12:0.214286 13:0.22166 14:0.203368 15:0.228089 16:0.199005
-1 1:0.199891 2:0.258228 3:0.158613 4:0.184841 5:0.283893 6:0.294239 7:0.167883 8:0.195153 9:0.143099 10:0.248 11:0.183422 12:0.150794 13:0.17915 14:0.185233 15:0.176346 16:0.159204
-1 1:0.0731841 2:0.102532 3:0.0882353 4:0.0935808 5:0.100811 6:0.102881 7:0.0681265 8:0.0918367 9:0.0753599 10:0.086 11:0.121693 12:0.106349 13:0.1083 14:0.0867876 15:0.0908131 16:0.108742
-1 1:0.152922 2:0.134177 3:0.131303 4:0.16628 5:0.16686 6:0.156379 7:0.121655 8:0.127551 9:0.132091 10:0.134 11:0.141093 12:0.150794 13:0.144737 14:0.161917 15:0.149947 16:0.183369
-1 1:0.0453304 2:0.0455696 3:0.0472689 4:0.0502707 5:0.0521437 6:0.037037 7:0.0462287 8:0.0242347 9:0.03895 10:0.052 11:0.0352734 12:0.0492063 13:0.0526316 14:0.0323834 15:0.0401267 16:0.0419332
